photoID,userID,dateTaken,poiID,poiTheme,seqID
409,103712040@N03,1494024628,7,Museum,103
410,103712040@N03,1494024640,7,Museum,103
411,103712040@N03,1494024682,7,Museum,103
412,103712040@N03,1494024858,7,Museum,103
413,103712040@N03,1494024924,7,Museum,103
414,103712040@N03,1494024938,7,Museum,103
415,103712040@N03,1494025005,7,Museum,103
416,103712040@N03,1494025051,7,Museum,103
417,103712040@N03,1494025087,7,Museum,103
418,103712040@N03,1495738957,7,Museum,104
419,103712040@N03,1495739110,7,Museum,104
420,103712040@N03,1495740527,28,Museum,104
421,103712040@N03,1495740632,28,Museum,104
422,103712040@N03,1495740705,28,Museum,104
423,103712040@N03,1495740839,28,Museum,104
424,103712040@N03,1495740881,28,Museum,104
425,103712040@N03,1495740915,28,Museum,104
426,103712040@N03,1497555814,27,Museum,105
427,103712040@N03,1497557947,27,Museum,105
428,103712040@N03,1497557951,27,Museum,105
429,103712040@N03,1497557982,27,Museum,105
430,103712040@N03,1497557996,27,Museum,105
431,103712040@N03,1497558007,27,Museum,105
432,103712040@N03,1497558017,27,Museum,105
433,103712040@N03,1497558029,27,Museum,105
434,103712040@N03,1497558031,27,Museum,105
435,103712040@N03,1497558254,27,Museum,105
436,103712040@N03,1497558410,27,Museum,105
437,103712040@N03,1497558421,27,Museum,105
438,103712040@N03,1497558426,27,Museum,105
439,103712040@N03,1497558439,27,Museum,105
440,103712040@N03,1497558717,27,Museum,105
441,103712040@N03,1497560628,15,Museum,105
442,103712040@N03,1497560723,15,Museum,105
443,103712040@N03,1497560819,15,Museum,105
444,103712040@N03,1497560821,15,Museum,105
445,103712040@N03,1497560880,15,Museum,105
446,103712040@N03,1497995696,28,Museum,106
447,103712040@N03,1498001449,28,Museum,106
448,103712040@N03,1498003720,28,Museum,106
449,103712040@N03,1498003879,28,Museum,106
450,103712040@N03,1498003884,28,Museum,106
451,103712040@N03,1498004789,28,Museum,106
452,103712040@N03,1498004817,28,Museum,106
453,103712040@N03,1498004938,28,Museum,106
454,103712040@N03,1498004971,28,Museum,106
455,103712040@N03,1498005058,28,Museum,106
456,103712040@N03,1498750011,28,Museum,107
457,103712040@N03,1498750127,28,Museum,107
458,103712040@N03,1498750325,28,Museum,107
459,103712040@N03,1498751430,28,Museum,107
460,103712040@N03,1498751461,28,Museum,107
461,103712040@N03,1498751466,28,Museum,107
462,103712040@N03,1498751590,28,Museum,107
463,103712040@N03,1498751600,28,Museum,107
464,103712040@N03,1498751650,28,Museum,107
465,103712040@N03,1499699001,28,Museum,108
466,103712040@N03,1499699012,28,Museum,108
467,103712040@N03,1499699017,28,Museum,108
468,103712040@N03,1499699128,28,Museum,108
469,103712040@N03,1499699142,28,Museum,108
470,103712040@N03,1499699148,28,Museum,108
471,103712040@N03,1499699155,28,Museum,108
472,103712040@N03,1499699218,28,Museum,108
473,103712040@N03,1499699250,28,Museum,108
474,103712040@N03,1499699263,28,Museum,108
475,103712040@N03,1499699272,28,Museum,108
476,103712040@N03,1499699278,28,Museum,108
477,103712040@N03,1499699446,28,Museum,108
478,103712040@N03,1499699457,28,Museum,108
479,103712040@N03,1499699472,28,Museum,108
480,103712040@N03,1499699477,28,Museum,108
481,103712040@N03,1499699549,28,Museum,108
482,103712040@N03,1499699633,28,Museum,108
483,103712040@N03,1499700314,28,Museum,108
484,103712040@N03,1499700336,28,Museum,108
485,103712040@N03,1499700356,28,Museum,108
486,103712040@N03,1499700381,28,Museum,108
487,103712040@N03,1499700384,28,Museum,108
488,103712040@N03,1499700414,28,Museum,108
489,103712040@N03,1499700440,28,Museum,108
490,103712040@N03,1503671544,27,Museum,109
491,103712040@N03,1503671591,27,Museum,109
492,103712040@N03,1503671604,27,Museum,109
493,103712040@N03,1503671606,27,Museum,109
494,103712040@N03,1503671612,27,Museum,109
495,103712040@N03,1503671614,27,Museum,109
496,103712040@N03,1503671667,27,Museum,109
497,103712040@N03,1503671685,27,Museum,109
498,103712040@N03,1503671694,27,Museum,109
499,103712040@N03,1503671703,27,Museum,109
500,103712040@N03,1503671719,27,Museum,109
501,103712040@N03,1503671765,27,Museum,109
502,103712040@N03,1503671881,27,Museum,109
503,103712040@N03,1503671904,27,Museum,109
504,103712040@N03,1503671973,27,Museum,109
505,103712040@N03,1503672016,27,Museum,109
506,103712040@N03,1503672022,27,Museum,109
507,103712040@N03,1503672024,27,Museum,109
508,103712040@N03,1503672039,27,Museum,109
509,103712040@N03,1503672048,27,Museum,109
510,103712040@N03,1503672055,27,Museum,109
511,103712040@N03,1503673353,27,Museum,109
512,103712040@N03,1503673377,27,Museum,109
513,103712040@N03,1503673424,27,Museum,109
514,103712040@N03,1503673487,27,Museum,109
515,103712040@N03,1503673596,27,Museum,109
516,103712040@N03,1503673656,27,Museum,109
517,103712040@N03,1504813102,28,Museum,110
518,103712040@N03,1504813113,28,Museum,110
519,103712040@N03,1504813122,28,Museum,110
520,103712040@N03,1504813209,28,Museum,110
521,103712040@N03,1504813267,28,Museum,110
522,103712040@N03,1504813338,28,Museum,110
523,103712040@N03,1504813376,28,Museum,110
524,103712040@N03,1504813412,28,Museum,110
525,103712040@N03,1504813432,28,Museum,110
526,103712040@N03,1504813454,28,Museum,110
527,103712040@N03,1504813479,28,Museum,110
528,103712040@N03,1504813502,28,Museum,110
529,103712040@N03,1504813513,28,Museum,110
530,103712040@N03,1504813751,28,Museum,110
531,103712040@N03,1504813763,28,Museum,110
532,103712040@N03,1504813965,28,Museum,110
533,103712040@N03,1506523466,15,Museum,111
534,103712040@N03,1506523930,15,Museum,111
535,103712040@N03,1506523971,15,Museum,111
536,103712040@N03,1506524017,15,Museum,111
537,103712040@N03,1506524066,15,Museum,111
538,103712040@N03,1506524085,15,Museum,111
539,103712040@N03,1506524088,15,Museum,111
540,103712040@N03,1506524094,15,Museum,111
541,103712040@N03,1506524203,15,Museum,111
542,103712040@N03,1506524219,15,Museum,111
543,103712040@N03,1506524239,15,Museum,111
544,103712040@N03,1506524259,15,Museum,111
545,103712040@N03,1506524313,15,Museum,111
546,103712040@N03,1506524315,15,Museum,111
547,103712040@N03,1506524346,15,Museum,111
548,103712040@N03,1506524346,15,Museum,111
549,103712040@N03,1506524517,15,Museum,111
550,103712040@N03,1506524626,15,Museum,111
551,103712040@N03,1506524964,15,Museum,111
552,103712040@N03,1506627036,29,Museum,112
553,103712040@N03,1506627075,29,Museum,112
554,103712040@N03,1506627152,29,Museum,112
555,103712040@N03,1506627428,29,Museum,112
556,103712040@N03,1506627474,29,Museum,112
557,103712040@N03,1506627484,29,Museum,112
558,103712040@N03,1506627488,29,Museum,112
559,103712040@N03,1506627494,29,Museum,112
560,103712040@N03,1506627497,29,Museum,112
561,103712040@N03,1506627521,29,Museum,112
562,103712040@N03,1506627541,29,Museum,112
563,103712040@N03,1506627552,29,Museum,112
564,103712040@N03,1506627584,29,Museum,112
565,103712040@N03,1506627822,29,Museum,112
566,103712040@N03,1506627827,29,Museum,112
567,103712040@N03,1506627854,29,Museum,112
568,103712040@N03,1506627856,29,Museum,112
569,103712040@N03,1506627903,29,Museum,112
570,103712040@N03,1506628112,29,Museum,112
571,103712040@N03,1506628114,29,Museum,112
572,103712040@N03,1506628128,29,Museum,112
573,103712040@N03,1506628129,29,Museum,112
574,103712040@N03,1506628165,29,Museum,112
575,103712040@N03,1507330953,29,Museum,113
576,103712040@N03,1507330972,29,Museum,113
577,103712040@N03,1507331037,29,Museum,113
578,103712040@N03,1507331088,29,Museum,113
579,103712040@N03,1507331103,29,Museum,113
580,103712040@N03,1507331145,29,Museum,113
581,103712040@N03,1507331156,29,Museum,113
582,103712040@N03,1507331164,29,Museum,113
583,103712040@N03,1507331199,29,Museum,113
584,103712040@N03,1507331250,29,Museum,113
585,103712040@N03,1507331283,29,Museum,113
586,103712040@N03,1507331321,29,Museum,113
587,103712040@N03,1507331322,29,Museum,113
588,103712040@N03,1507331352,29,Museum,113
589,103712040@N03,1507331402,29,Museum,113
590,103712040@N03,1507331421,29,Museum,113
591,103712040@N03,1507668011,15,Museum,114
592,103712040@N03,1507668031,15,Museum,114
593,103712040@N03,1507668052,15,Museum,114
594,103712040@N03,1507668083,15,Museum,114
595,103712040@N03,1507668144,15,Museum,114
596,103712040@N03,1507668173,15,Museum,114
597,103712040@N03,1507668217,15,Museum,114
598,103712040@N03,1507668224,15,Museum,114
599,103712040@N03,1507668229,15,Museum,114
600,103712040@N03,1507668295,15,Museum,114
601,103712040@N03,1511289647,27,Museum,115
602,103712040@N03,1511289683,27,Museum,115
603,103712040@N03,1511289840,27,Museum,115
604,103712040@N03,1511290079,27,Museum,115
605,103712040@N03,1511290258,27,Museum,115
606,103712040@N03,1511290351,27,Museum,115
607,103712040@N03,1511290440,27,Museum,115
608,103712040@N03,1511290455,27,Museum,115
609,103712040@N03,1511290535,27,Museum,115
610,103712040@N03,1511442662,15,Museum,116
611,103712040@N03,1511442676,15,Museum,116
612,103712040@N03,1511442707,15,Museum,116
613,103712040@N03,1511442718,15,Museum,116
614,103712040@N03,1511442918,15,Museum,116
615,103712040@N03,1511442951,15,Museum,116
616,103712040@N03,1511442954,15,Museum,116
617,103712040@N03,1511443202,15,Museum,116
618,103712040@N03,1511443275,15,Museum,116
619,103712040@N03,1511443287,15,Museum,116
620,103712040@N03,1511443530,15,Museum,116
621,103712040@N03,1511443572,15,Museum,116
622,103712040@N03,1511443586,15,Museum,116
623,103712040@N03,1511443802,15,Museum,116
624,103712040@N03,1511443868,15,Museum,116
625,103712040@N03,1511444095,15,Museum,116
626,103712040@N03,1511444123,15,Museum,116
627,103712040@N03,1511444204,15,Museum,116
628,103712040@N03,1511444243,15,Museum,116
629,103712040@N03,1511444607,15,Museum,116
630,103712040@N03,1511444618,15,Museum,116
