photoID,userID,dateTaken,poiID,poiTheme,seqID
608,142063592@N03,1538724983,12,Historical,365
609,142063592@N03,1538724988,12,Historical,365
610,142063592@N03,1538725149,12,Historical,365
611,142063592@N03,1538725156,12,Historical,365
612,142063592@N03,1538725222,12,Historical,365
613,142063592@N03,1538725349,12,Historical,365
614,142063592@N03,1538725366,12,Historical,365
615,142063592@N03,1538725443,12,Historical,365
616,142063592@N03,1538725500,12,Historical,365
617,142063592@N03,1538725508,12,Historical,365
618,142063592@N03,1538725537,12,Historical,365
619,142063592@N03,1538725601,12,Historical,365
620,142063592@N03,1538725612,12,Historical,365
621,142063592@N03,1538725699,12,Historical,365
622,142063592@N03,1539865003,23,Museum,366
623,142063592@N03,1539865254,23,Museum,366
624,142063592@N03,1539890592,23,Museum,366
625,142063592@N03,1539890597,23,Museum,366
626,142063592@N03,1539896165,23,Museum,367
627,142063592@N03,1539896172,23,Museum,367
628,142063592@N03,1539896911,23,Museum,367
629,142063592@N03,1539896917,23,Museum,367
630,142063592@N03,1539896924,23,Museum,367
631,142063592@N03,1539897149,23,Museum,367
